Timestamp,ID,CGPA,Self_Learning_SCORE,Memory_Capability_SCORE,Programming_CONTEST,Code_Force_PRACTICE,KAGGLE_PRACTICE,Study_Hours_PER_DAY,NUMBER_OF_INTERNSHIP,JOB_ROLE,Specialization
,2010440,3.59,7,6,0,0,2,3,1,Cyber Security Analyst,Network and Security 
,2010441,3.76,8,7,0,0,3,5,1,Cyber Security Analyst,Network and Security 
,2010442,3.65,8,7,0,0,3,5,1,Cyber Security Analyst,Network and Security 
,2010443,3.69,8,7,0,0,0,6,1,Web Designer ,Data Science 
,2010444,3.86,8,7,0,0,0,6,1,Web Designer,Data Science 
,2010445,3.82,8,7,0,0,0,6,1,Web Designer ,Data Science 
,2010446,3.87,8,7,0,0,0,5,1,Web Designer ,Data Science 
,2010447,3.79,8,8,0,0,0,6,1,Web Designer ,Data Science 
,2010448,3.83,8,7,0,0,0,6,1,Web Designer,Data Science 
,2010449,3.65,9,8,2,4,4,5,2,ML engineer,Data Science 
,2010450,3.71,8,7,1,3,4,6,1,ML engineer,Data Science 
,2010451,3.85,8,7,0,0,5,6,1,ML engineer,Data Science 
,2010452,3.87,8,8,0,0,6,5,1,ML engineer,Data Science 
,2010453,3.69,8,7,0,0,0,4,1,Network Engineer,Network and Security 
,2010454,3.48,8,7,0,0,0,3,1,Network Engineer,Network and Security 
,2010455,3.58,8,7,0,0,0,3,1,Network Engineer,Network and Security 
,2010456,3.61,8,7,0,0,0,3,1,Network Engineer,Network and Security 
,2010457,3.47,8,7,0,0,0,3,1,Network Engineer,Network and Security 
,2010458,3.39,8,8,0,0,0,3,2,Network Engineer,Network and Security 
,2010459,3.28,8,7,0,0,0,3,2,Web Designer,Software Engineering 
,2010460,3.21,6,6,0,0,0,3,3,Software Engineer,Software Engineering 
,2010461,3.11,8,6,4,5,1,4,4,Software Engineer,Software Engineering 
,2010462,3.12,8,7,4,3,1,6,4,Software Engineer,Software Engineering 
,2010463,3.17,7,6,3,3,1,4,5,Software Engineer,Software Engineering 
,2010464,3.22,7,6,2,5,0,3,2,App Developer ,Software Engineering 
,2010465,3.19,8,6,3,4,0,3,2,UI Designer ,Software Engineering 
,2010466,3.11,8,6,3,2,0,4,1,UI Designer ,Software Engineering 
,2010467,3.13,8,6,0,0,0,2,3,UI Designer,Software Engineering 
,2010468,3.21,8,6,0,0,0,2,1,UI Designer ,Software Engineering 
,2010469,3.78,8,6,0,0,0,4,3,ML engineer,Data Science 
,2010470,2.93,8,6,5,10,0,3,3,Software Engineer,Data Science 
,2010471,3.09,8,6,4,11,0,3,3,Software Engineer,Software Engineering 
,2010472,3.25,8,6,5,13,0,2,2,Software Engineer,Software Engineering 
,2010473,2.93,7,6,5,15,0,3,4,Software Engineer,Software Engineering 
,2010474,3.11,8,5,6,13,0,3,4,Software Engineer,Software Engineering 
,2010475,3.19,8,6,6,5,0,3,2,Software Engineer,Software Engineering 
,2010476,3.2,8,6,4,3,1,5,2,Software Engineer,Software Engineering 
,2010477,2.98,8,6,3,2,2,3,1,Data Analyst,Data Science 
,2010478,3.11,9,7,2,10,3,2,3,ML engineer,Data Science
,2010479,3.25,8,6,3,10,4,4,3,ML engineer,Data Science 
,2010480,3.22,8,6,4,8,2,3,2,ML engineer,Data Science 
,2010481,3.87,9,7,3,2,3,2,3,Data Engineer,Data Science 
,2010482,3.81,8,6,4,3,2,2,3,Data Engineer,Data Science 
,2010483,3.33,8,6,3,7,3,3,2,ML engineer,Data Science 
,2010484,3.33,8,7,3,2,1,4,1,Software Engineer,Data Science 
,2010485,3.13,6,6,2,3,1,3,1,Web Designer,Software Engineering 
,2010486,3.33,7,5,4,4,1,4,4,Web Developer ,Software Engineering 
,2010487,3.22,6,5,3,3,1,3,4,Software Engineer,Software Engineering 
,2010488,3.17,8,6,0,0,0,3,3,Cyber Security Analyst,Network and Security 
,2010489,3.69,8,6,0,0,0,4,2,Data Analyst,Data Science 
,2010490,3.72,8,5,0,0,0,4,2,Data Analyst,Data Science 
,2010491,3.41,7,6,0,0,0,2,1,Web Developer,Data Science 
,2010492,3.18,6,6,0,0,0,2,2,UI Designer ,Software Engineering 
,2010493,3.23,6,6,0,0,0,3,3,Data Analyst,Data Science 
,2010494,3.09,5,5,0,0,0,2,2,UI Designer ,Software Engineering 
,2010495,3.25,6,6,4,5,3,4,3,ML engineer,Data Science 
,2010496,3.24,7,7,1,2,1,2,2,Data Engineer,Data Science 
,2010497,3.21,6,6,0,0,0,2,2,UI Designer,Software Engineering 
,2010498,3.15,7,6,0,0,0,2,3,App Developer,Software Engineering 
,2010499,3.33,7,6,0,0,5,2,4,Data Analyst,Data Science 
,2010500,3.26,7,7,0,0,0,2,2,Web Developer,Software Engineering 
,2010501,3.58,7,7,0,0,4,4,2,Data Analyst,Data Science 
,2010502,3.77,7,7,0,0,4,2,3,ML engineer,Data Science 
,2010503,3.65,7,6,4,3,2,3,2,Software Engineer,Software Engineering 
,2010504,3.53,7,7,2,3,1,3,2,Software Engineer,Software Engineering 
,2010505,3.88,8,8,0,0,0,4,1,Data Analyst,Data Science 
,2010506,3.83,8,7,0,0,0,3,1,Data Analyst,Data Science 
,2010507,3.97,9,8,0,0,0,66,1,Data Analyst,Data Science 
,2010508,3.77,8,7,0,0,0,4,1,Data Analyst,Data Science 
,2010509,3.69,7,6,2,2,2,4,2,Software Engineer,Software Engineering 
,2010510,3.72,8,7,3,2,4,4,2,Software Engineer,Software Engineering 
,2010511,3.73,8,6,2,1,3,3,1,Software Engineer,Software Engineering 
,2010512,3.43,7,6,4,2,2,5,2,Data Analyst,Data Science 
,2010513,3.43,7,7,0,0,0,3,3,App Developer,Software Engineering 
,2010514,3.49,8,6,4,5,4,2,3,ML engineer,Data Science 
,2010515,3.51,7,7,0,0,0,2,3,Data Analyst,Data Science 
,2010516,3.62,9,6,2,5,4,5,2,ML engineer,Data Science
,2010517,3.58,8,6,0,0,6,5,1,ML engineer,Data Science 
,2010518,3.66,8,5,0,0,6,4,2,ML engineer,Data Science 
,2010519,3.29,7,7,3,3,7,3,2,ML engineer,Data Science 
,2010520,3.59,7,6,0,0,0,3,1,Data Analyst,Data Science 
,2010521,3.24,6,6,0,0,0,2,1,Web Designer,Software Engineering 
,2010522,3.12,7,7,0,0,0,2,1,UI Designer,Software Engineering
,2010523,3.19,7,7,0,0,0,2,1,Web Designer,Software Engineering 
,2010524,3.29,7,7,0,0,0,2,2,Web Developer,Software Engineering
,2010525,3.73,8,7,3,2,3,2,1,ML engineer,Data Science 
,2010526,3.55,8,7,3,3,3,3,2,Data Engineer,Data Science 
,2010527,3.87,7,7,0,0,0,4,2,Data Analyst,Data Science 
,2010528,3.35,6,6,0,0,0,3,1,App Developer,Software Engineering 
,2010529,3.63,8,8,2,4,4,5,2,ML engineer,Data Science 
,2010530,3.54,7,7,1,2,2,3,1,Data Engineer,Data Science 
,2010531,3.59,8,8,0,0,0,3,3,Data Engineer,Data Science 
,2010532,3.48,7,7,0,0,0,3,2,Web Developer,Software Engineering 
,2010533,3.57,8,7,0,0,3,5,1,Data Engineer,Data Science 
,2010534,3.65,8,7,0,0,0,3,2,Data Engineer,Data Science 
,2010535,3.89,9,8,0,0,0,4,1,Data Analyst,Data Science 
,2010536,3.36,8,7,4,7,3,5,1,Software Engineer,Software Engineering
,2010537,3.29,8,8,4,7,3,3,1,Software Engineer,Software Engineering 
,2010538,3.45,9,8,8,14,3,5,1,Software Engineer,Software Engineering 
,2010539,3.37,7,7,0,0,0,3,1,Web Designer,Software Engineering 
,2010540,3.39,7,7,0,0,0,3,1,UI Designer,Software Engineering 
,2010541,3.17,7,7,0,0,0,2,1,Web Designer,Software Engineering 
,2010542,3.92,9,9,0,0,0,7,1,Data Analyst,Data Science 
,2010543,3.77,8,8,0,0,0,3,1,Data Engineer,Data Science 
,2010544,3.68,7,7,0,0,4,2,1,ML engineer,Data Science 
,2010545,3.81,7,7,0,0,0,3,1,Data Analyst,Data Science 
,2010546,3.73,7,7,0,0,5,2,1,ML engineer,Data Science 
,2010547,3.68,8,8,14,20,0,7,2,Software Engineer,Data Science 
,2010548,3.5,7,7,0,0,9,6,1,ML engineer,Data Science 
,2010549,3.22,6,5,0,0,0,2,1,UI Designer,Software Engineering 
,2010550,3.31,6,6,0,0,0,2,1,Cyber Security Analyst,Network and Security 
,2010551,3.27,7,7,0,0,0,2,1,Web Developer,Data Science 
,2010552,3.14,6,6,9,9,0,4,2,Software Engineer,Software Engineering 
,2010553,3.25,6,6,1,5,1,3,1,Web Designer,Software Engineering 
,2010554,3.44,6,5,2,4,1,2,1,Software Engineer,Software Engineering 
,2010555,3.54,7,5,3,7,3,4,1,Data Analyst,Data Science 
,2010556,3.32,7,6,1,5,4,2,2,Software Engineer,Software Engineering 
,2010557,3.47,6,5,1,6,8,4,3,Data Engineer,Data Science 
,2010558,3.59,5,5,2,7,5,4,1,Data Analyst,Data Science 
,2010559,3.82,7,6,2,3,2,3,1,Data Engineer,Data Science 
,2010560,3.41,7,6,2,7,6,4,1,ML engineer,Data Science 
,2010561,3.55,6,5,2,6,5,4,3,Software Engineer,Software Engineering 
,2010562,3.23,6,5,2,4,2,4,1,Software Engineer,Data Science 
,2010563,3.39,7,5,3,6,5,3,1,Data Engineer,Data Science 
,2010564,3.59,7,5,2,5,4,2,2,ML engineer,Data Science 
,2010565,3.49,7,5,1,4,5,2,1,Data Analyst,Data Science 
,2010566,3.64,7,6,1,3,3,3,1,Data Analyst,Data Science 
,2010567,3.52,8,6,1,4,3,2,1,Data Engineer,Data Science 
,2010568,3.43,5,5,4,6,5,4,1,Backend Engineer,Software Engineering
,2010569,3.6,6,5,3,6,4,3,1,Backend Engineer,Software Engineering 
,2010570,3.42,5,5,2,3,3,2,2,Data Analyst,Data Science 
,2010571,3.14,5,5,3,4,4,3,1,DevOps Engineer,Software Engineering
,2010572,3.22,6,5,2,5,5,2,2,QA Engineer,Software Engineering 
,2010573,3.21,6,5,1,1,4,2,1,MlOps Engineer,Data Science
,2010574,3.78,7,5,2,4,4,2,2,FullStack Engineer,Software Engineering 
,2010575,3.28,8,7,2,6,7,3,1,MlOps Engineer,Data Science 
,2010576,3.64,6,5,2,3,4,2,1,DevOps Engineer,Software Engineering 
,2010577,3.38,6,6,4,7,2,2,2,Backend Engineer,Software Engineering 
,2010578,3.67,7,6,2,5,3,2,1,Frontend Developer ,Software Engineering 
,2010579,3.67,6,5,2,6,3,3,2,QA Engineer,Software Engineering 
,2010580,3.59,7,6,2,3,4,2,1,Data Analyst,Data Science 
,2010581,3.72,7,6,1,6,3,2,1,FullStack Engineer,Software Engineering
,2010582,3.49,7,6,4,8,3,5,1,Security Engineer,Software Engineering 
,2010583,3.41,6,5,1,5,2,4,1,Security Engineer,Software Engineering
,2010584,3.38,6,5,1,5,2,4,1,Frontend Developer,Software Engineering 
,2010585,3.46,5,5,2,22,5,5,1,Backend Engineer,Software Engineering
,2010586,3.51,7,5,1,12,2,2,1,DevOps Engineer,Software Engineering
,2010587,3.59,7,6,3,15,2,5,3,QA Engineer,Software Engineering 
,2010588,3.59,7,6,1,5,8,6,1,ML engineer,Data Science 
,2010589,3.47,8,5,1,2,10,7,3,ML engineer,Data Science
